29.21924,-4.713505,45.98490.1101624
33.523,-2.715112,48.829460.03618837
34.21705,-0.685286,48.675990.02806642
37.16217,-3.234881,48.024790.04143785
33.26113,0.608875,49.035770.009371569
35.43496,0.608875,48.246170.00893773
37.57553,-4.713504,45.682010.0698716
33.24143,-1.582394,48.891720.0313285
38.10181,-4.713505,46.450440.02803418
36.66752,-0.5237737,48.134160.02419809
37.14973,-1.617365,48.027540.03074018
59.91563,5.137142,-12.533360.09155883
57.52752,-2.525501,-13.252290.01336585
53.96368,-4.713498,-17.927010.3220111
61.99193,5.637148,-13.89460.02350665
74.759,0.9867139,-7.9012280.1785482
74.90801,2.335733,-11.23030.07225009
59.68495,-1.480621,-13.836720.1729711
54.48083,-4.713498,-17.926980.3026071
72.03114,4.655231,-8.6819270.07137
58.29111,-4.713499,-16.720690.3621734
21.32032,-4.543525,48.844680.1336029
20.88478,-1.683135,48.747990.09989287
23.59059,-4.713505,46.423980.1035931
21.45221,-3.876404,48.873960.1283999
24.19312,-4.713505,46.20.1687493
21.74142,-0.9581192,48.938170.04392955
21.48649,-4.412066,48.881580.1092352
20.27504,-2.727911,48.612630.06730761
24.22787,-4.713505,46.924070.1435138
17.04867,5.637138,53.571380.003918904
46.59586,1.607687,38.258340.1264063
46.812,0.5382717,37.454990.197523
50.29885,-4.713503,36.543830.1039641
44.45003,5.137136,40.391590.1324997
49.3692,-4.713504,37.176550.05358676
50.39521,-4.713503,35.554750.06398025
48.31774,-4.713503,38.527290.05025718
41.74812,-4.713504,38.765270.03102228
24.03515,-2.523367,49.44740.04685241
44.03397,-4.449053,46.505340.009091778
41.28787,-4.713504,43.320420.1390727
12.01616,5.637138,56.227990.006296058
32.46313,-2.720717,49.063810.03156234
41.39105,-4.713504,43.137290.1484116
37.73175,0.1201155,45.435440.04081258
24.06557,-4.072154,52.559670.02416329
40.69631,-4.713504,43.935590.1648666
39.80708,-4.713505,43.68020.1760135
35.7582,0.1201155,45.431320.02954146
37.97281,-3.976379,47.845540.0195223
55.04378,5.137136,48.519690.01401155
60.5793,-4.7135,5.3129260.05360754
61.40133,-4.7135,3.6973490.04615455
58.64417,-0.9326124,6.2075450.001249634
55.8798,-3.050438,18.002090.002498444
64.6264,-4.713501,15.793520.01623073
53.78481,5.137139,16.356560.09881372
62.6503,-4.7135,4.0223610.03406755
61.1944,-4.7135,3.7679830.05195808
61.73471,-4.7135,5.5780750.06511766
55.40528,5.637147,-13.797660.000677149
61.14143,-4.713498,-20.154490.0204086
51.57097,1.524567,-17.718320.09882689
50.24377,0.1201217,-14.104390.08004776
51.75665,5.637147,-13.63280.001153551
61.93141,-4.713497,-22.158690.06742759
52.46477,3.167181,-15.735640.0374885
54.87189,-1.568905,-12.532890.0145439
61.40833,-4.713498,-21.770820.109412
54.04057,-4.713498,-18.921930.1031944
50.90534,-4.211797,-11.458380.03621728
53.1264,-4.713499,-14.053590.2333302
54.38526,-4.713498,-15.175580.1912111
53.09335,-4.713499,-16.207830.2652692
52.62263,-4.713499,-14.128230.1740263
51.86932,-2.062139,-11.719510.02579829
54.56985,-3.920916,-12.451070.04569173
51.41877,-4.713499,-12.915710.05220884
53.96678,-3.44551,-12.28770.03919447
52.69104,-0.4811497,-11.942110.03282884
51.51656,0.1201208,-13.254650.06127888
50.64542,-4.080859,-11.387970.03629998
52.66518,-1.33945,-11.935110.04038292
52.97295,-4.713498,-15.441680.2138077
52.57228,-4.164196,-11.909940.02048641
52.18038,-4.713499,-14.957360.2387297
51.01002,-4.713499,-12.885450.05777581
55.04815,-2.689078,-12.580640.02323867
50.14466,-3.936296,-11.252310.03440808
55.13599,-3.898745,-12.604430.0433107
59.49528,-4.713503,37.954960.006089419
62.26335,-4.713501,14.837290.08618114
64.79558,6.58976,24.429420.05393058
64.39616,-4.713501,16.24880.03062571
68.26225,0.9030645,28.458570.01538452
63.61436,-4.7135,16.6590.03959605
63.43688,-4.713501,14.314640.1050268
63.16939,-4.7135,15.222440.1060161
66.90973,0.1201169,35.817430.06451064
31.14558,-4.713505,45.792840.09929875
26.7236,-4.606512,52.975220.008324484
30.91154,-4.713505,45.626830.1020274
28.2758,1.619689,51.249620.03255309
29.61081,-4.713505,45.790770.1097815
29.34361,-4.713505,45.932770.1030935
26.2089,-0.4604216,63.553897.219904E-08
29.05391,-4.713505,46.507030.09499924
16.83617,5.637138,58.007340.004961288
23.97771,-3.835341,52.955450.02392359
61.9718,-4.7135,5.4621470.07541561
62.41905,0.2092955,47.161710.03054613
61.38319,-4.7135,5.1138860.0837872
60.33087,-4.7135,6.317770.0386473
68.53639,-0.4238188,37.556150.0132057
62.60316,-4.7135,6.3888890.01500332
61.70067,-4.7135,5.2390350.0862636
63.34342,-4.7135,11.426230.0818821
65.18002,10.33085,25.906280.01396999
67.71849,-0.5420172,41.240250.04251427
62.49487,-4.7135,2.5806160.04434488
53.53024,5.137138,18.18580.1613612
48.2862,5.137136,36.778590.3475608
56.40518,-3.377828,15.635564.761981E-05
64.18877,-4.7135,7.1347250.04297036
64.9912,5.827981,65.955380.02013251
70.96243,-2.484671,33.336590.02845666
58.86552,-4.601758,5.2105110.02753562
53.79118,-0.794736,28.027550.02848642
66.5089,0.1201193,6.6261280.2056452
58.54984,10.75477,57.138720.002959789
64.85246,-4.7135,-0.0608120.04634717
67.2017,0.1201198,6.1096730.2120295
63.65511,-4.713499,-5.5701180.02691961
58.71687,5.610824,5.5948930.1127093
63.15415,-4.713499,-5.7956210.02396855
63.40659,-4.7135,-5.6442360.02941821
39.2773,0.1201208,-11.764510.1183397
46.1977,0.1201208,-14.455910.07686436
51.27886,0.1201212,-15.207970.09530935
48.27724,0.1201212,-11.107670.06736301
50.71102,0.1201212,-13.378980.108835
51.30042,0.1201217,-16.036060.1640514
48.15809,-4.713499,-14.033210.1375868
38.81757,0.1201208,-11.931760.09164714
45.03857,-4.713499,-13.589250.1325107
49.63552,-4.713498,-16.028560.273694
59.82115,-4.713498,-15.548390.324531
81.08443,0.6088805,-2.3553090.02493861
59.9711,-4.713499,-16.402680.329621
63.88699,-4.713498,-13.502310.1869904
61.84322,-4.713499,-15.250860.2888488
67.02496,4.601428,-9.1128430.08512909
62.50894,-4.713499,-14.774420.2291759
60.5662,-4.713498,-15.755140.4217112
60.23133,-3.713521,-14.130480.3755818
54.04245,-4.713498,-17.234250.5171979
56.56501,-2.629073,-12.991550.02582959
55.32699,-4.713499,-14.586960.1536018
53.67762,-4.713499,-16.948290.3476242
60.07693,-3.962935,-13.942910.1472825
65.83524,8.310359,-3.8840470.03733514
55.16433,-4.713498,-16.738990.3012977
55.23039,-4.713498,-16.746560.3189155
54.21571,-4.713498,-17.143080.3488762
54.6929,-4.713498,-16.335870.2800391
29.67203,-4.713505,48.966610.01630921
37.78348,-4.713505,45.185110.08017703
34.87583,-4.713505,47.283570.04822246
34.90067,-4.713505,46.390670.06319305
23.66187,-3.334036,54.37810.01873229
32.30306,0.6088746,49.209040.01312412
23.84978,-0.2849879,53.531689.77386E-05
24.36568,-2.537598,51.207860.03213707
37.37982,-4.713505,47.817280.01191476
33.9891,-4.713505,47.406880.07809635
65.03471,-4.713499,0.15772630.06143017
63.203,-4.713499,-2.5200080.1174184
63.45613,-4.7135,-1.9572220.1247566
64.02067,-4.713499,-2.3377170.09508923
67.47425,0.894452,2.7750790.2106467
67.52756,0.2084869,2.6396150.134903
61.56497,0.1201198,3.6459310.2434172
73.84185,3.350769,19.829870.05948037
63.76987,-4.7135,-2.3310470.1112266
63.31355,-4.7135,-2.6037070.1142438
58.69303,5.13714,1.4878230.1041364
65.13336,-4.713499,-6.6846850.02184342
63.44226,-4.713499,-10.086940.03022967
63.59837,-4.713498,-9.9016080.05058915
63.50743,-4.713499,-7.0627690.01156723
65.77247,-4.713499,-6.4448240.05930713
63.52872,11.11616,22.801730.0505377
63.03253,-4.713499,-9.7455020.05480974
63.10635,-4.713499,-9.321550.03644192
65.83675,-4.713499,-6.7859630.05268524
54.63469,-4.713499,-16.521560.3400472
45.43627,-4.713499,-13.653930.1258571
57.6899,-4.713497,-19.374360.0529864
49.93678,0.1201212,-13.07630.0903658
56.84388,-4.713498,-17.251970.262344
39.12474,0.1201212,-10.37060.1027617
58.67358,-4.713498,-19.126440.09649307
58.70528,-4.713498,-19.97610.1296163
54.55497,-4.713498,-18.269620.2610378
49.29469,0.1201217,-17.216440.01863284
67.19789,9.824499,50.636940.002419472
64.34147,-4.7135,2.2473690.02831113
63.06158,0.2286685,3.1533790.08296177
66.08439,5.536856,24.783820.03836483
62.6729,-4.713499,2.5559680.03513354
62.0435,-4.7135,2.6861520.03850326
50.4749,5.137138,26.806550.06514381
53.10239,1.556669,25.284280.163495
63.76169,-4.7135,4.2996770.02390675
62.82353,-4.7135,0.86241580.02780449
45.2106,-3.64167,-9.9136630.03139293
47.25113,-3.056027,-10.468470.04695638
50.3961,0.1201217,-13.643210.1467673
52.97663,-1.70626,-12.019480.0217779
51.42577,0.1201217,-13.88570.09042783
53.05957,-2.290023,-12.041950.02686389
52.44539,-0.4401994,-11.875570.03693327
49.25461,-3.932011,-11.011210.01480482
50.75766,0.1201212,-12.956490.129819
45.98407,-3.753466,-10.12150.0388087
61.20068,-4.713502,21.181470.08729534
60.68754,-4.713502,21.750840.1329667
50.52509,3.920224,50.595220.03941498
53.92476,-0.1169553,48.40050.02286851
60.52213,-4.713502,20.681640.1009021
57.5918,-4.713503,30.211520.07529403
52.076,1.719596,29.907450.1231205
59.68098,-4.713501,21.422060.08756551
42.54502,3.096942,48.823590.1521016
36.63761,0.1201155,45.472320.03472446
39.86376,-4.713505,43.925250.1462836
40.67351,-4.713505,44.46510.115065
36.11147,0.1201155,45.811310.03432573
38.27215,-4.713505,44.735720.08252896
24.07435,-2.317784,52.520130.02296996
40.98247,-4.713504,43.944940.1165541
36.79719,-0.5305934,48.105490.02818376
37.50674,0.1201155,45.550730.03402105
40.34145,-4.713505,45.484550.0434044
63.00351,-1.91739,14.972344.858518E-05
60.0746,-4.713501,7.8529990.008234004
58.13242,-2.525074,8.5126830.002717697
61.72739,0.1201208,4.6027640.2063093
61.49857,-4.713502,24.683170.02476932
60.68882,-4.7135,5.6753130.08476299
50.04634,9.061886,49.323640.01641395
64.96041,3.280519,46.201693.848174E-05
58.84467,-4.122329,5.3044250.02478254
62.15454,-4.7135,10.34050.05046641
70.41221,1.924444,-1.5417380.02260061
60.70357,-4.713499,-14.600740.3005906
73.33326,-2.340286,-1.0030980.142418
61.37891,-4.713497,-15.321310.2525315
60.74348,-4.713499,-15.115540.2683661
59.92635,-0.258595,-14.276080.0438008
65.31963,-4.713498,-10.56240.03095927
78.19523,14.29437,8.3369374.208947E-10
62.25164,-4.713498,-14.603570.2492297
62.68227,-4.7135,3.7045680.05488361
60.73602,-4.7135,5.1894550.08347578
61.33035,-4.7135,3.3800270.0549625
62.60118,0.1201198,4.7873980.1746208
60.80843,-4.7135,3.5052960.04029226
58.87588,-4.514818,5.1638670.02795026
55.90639,1.631256,12.654010.0988225
61.25031,0.1201203,4.040210.1261558
61.50672,0.1201203,4.2315050.2119497
61.45144,0.1201198,4.5787090.1829673
24.15,-2.464105,49.472890.06465157
43.89061,-4.713504,39.688850.2771977
37.83675,-4.713505,43.011750.1817377
40.94762,0.1201146,41.808410.06482226
37.31675,0.1201155,43.348980.09781945
40.18295,0.1201146,41.625790.07505251
24.68849,-4.309377,49.592440.03064095
40.20061,-0.7254584,47.352950.01887998
43.40703,-4.713503,39.90480.3224751
41.83735,-4.713505,41.20190.167254
57.7058,-4.713503,29.921620.1109827
48.12132,11.44407,46.256260.002541241
55.06725,1.037133,45.537550.0244559
59.88857,-4.713502,29.279280.06336555
47.54258,9.995976,45.963920.004948396
54.22253,0.5713675,45.342030.05066153
43.6227,5.637141,53.166060.006046888
43.62,-1.057414,46.596870.02381927
50.4323,1.589593,44.508560.1255015
51.54916,0.1201217,-17.026340.1924611
52.43115,2.61654,-15.81020.06130099
52.62145,3.230314,-15.388080.04285473
37.04192,-3.679251,-7.7186660.00626314
52.19456,2.904387,-16.335010.06438102
47.86797,-4.713498,-16.04560.09287427
51.90258,1.72693,-16.982720.1116955
51.3035,0.1201212,-16.661840.2068957
51.85183,0.6547279,-17.095310.1816121
52.95749,1.411418,-14.642640.05506298
67.05483,9.824499,46.125640.008038423
57.99728,-4.713502,23.290290.1062208
61.73083,-4.713501,19.367230.07598472
48.71793,-4.599648,47.244540.007524185
60.91508,-4.713501,18.37630.1114144
63.88766,-4.713502,21.238240.0175755
68.5115,5.291377,38.17650.02791063
63.88262,11.03983,49.627610.01053788
42.54058,-2.459803,46.835540.001149504
24.32973,-2.646936,49.512790.04759901
47.72657,5.643064,38.610040.1507806
38.14562,-3.04152,47.807330.02249077
40.20768,5.137136,46.674920.2311769
54.00546,-4.713503,33.118960.06611073
46.47906,1.521173,38.784450.1706142
48.94318,1.307374,44.177970.1042496
47.32964,5.637139,38.744220.2908907
37.73338,-1.552745,47.898490.02857847
61.47463,-4.713501,18.624240.09827397
58.95538,5.137135,62.686535.806028E-06
59.22336,-1.916573,37.04010.01452261
63.65132,-3.418196,33.595840.003605778
60.42002,-4.713502,22.183780.120024
48.03911,-4.003031,47.093840.01601261
59.64983,-4.713501,20.097050.1188568
46.94867,3.501649,49.801230.1222031
54.05949,-1.271383,26.729770.01294866
53.4314,-2.749121,29.767810.00477722
23.71362,-3.475398,54.144960.02212415
32.37051,-4.713505,46.198460.09897185
27.29724,0.6088741,51.552610.02120138
32.20849,-4.451069,49.120110.01264305
14.44756,5.637138,58.084050.0007247941
24.67522,-1.245682,49.813580.04402812
26.84046,0.6088743,52.593140.005697881
31.99392,-4.713505,45.83860.1010045
31.35619,-4.713505,46.065990.1176556
31.19364,-2.604277,51.036630.0007558895
75.71709,-2.026864,12.187510.03810339
74.65536,-3.678239,16.969940.01804829
63.63454,-4.7135,8.6738260.1165565
71.70809,2.683288,14.096610.109325
73.4549,5.343296,13.731860.03773746
74.67676,5.137139,12.65260.09371101
75.38014,4.119161,12.900840.2252544
66.54871,-4.7135,9.2346720.02684665
71.98403,0.9443084,11.694290.09915267
74.74544,-1.641988,16.564190.02613595
59.81891,-4.713498,-16.002040.3038481
65.45659,-4.713499,-14.910670.1866535
60.00444,-4.394747,-14.23880.3079998
80.68203,-0.4825644,-0.24485640.01851353
74.88663,3.049513,-10.752390.1138524
57.26505,-4.713499,-17.263440.3565953
80.95904,-4.150905,-8.5420750.09018984
59.90936,-4.713499,-16.282640.3439768
57.95164,-4.713498,-17.600020.2283214
76.33192,-4.226869,-6.3689970.4698642
53.28108,3.865663,-13.924840.002349243
53.05859,5.637148,-15.566040.001065732
58.03075,-4.713499,-17.219820.2718489
59.26031,-4.713498,-19.731780.1017073
59.04227,-4.713497,-19.918850.096381
59.05517,-4.713498,-19.779250.1136496
27.08041,-4.499568,-5.0348560.02603155
52.8647,1.747229,-14.848490.04326256
53.51093,0.636972,-13.488080.05204587
56.69565,-4.713498,-17.440950.3350853
42.34317,-4.713504,40.758340.2410136
42.84206,-4.713504,40.646230.2008281
38.93916,0.120116,46.462750.02754051
39.88746,-4.713505,45.417480.06294431
22.36294,-2.504221,49.076150.08716594
40.87048,-4.713505,43.176580.1873114
42.67455,-4.713504,41.148290.1648899
38.23133,-4.713504,42.924880.1060098
37.33094,-1.663128,43.446630.0626993
42.45699,-4.713504,40.45990.2801677
51.48629,-4.713499,-13.820050.1713074
54.50584,-4.713498,-14.965530.2506869
56.36409,-2.11296,-12.937120.02688616
51.55385,-4.713499,-13.878610.1554452
52.42736,0.1201208,-13.224530.06332249
56.8123,-1.938742,-13.058540.02572113
52.34517,-4.089878,-11.848420.02571994
54.43825,-0.9086471,-12.415420.01408309
54.70459,-3.59182,-12.487570.0518381
52.9814,-4.713498,-14.687450.2224399
60.7103,-4.713498,-16.297870.3323398
80.74258,-2.631747,-2.8386640.04242052
74.33578,-4.530405,-5.0855650.399731
60.00072,-4.713498,-15.687290.3593971
63.48523,-4.713498,-13.842960.1987961
77.84174,-4.492874,-5.6916920.1619048
65.27268,-4.713498,-8.5217380.01365328
59.25821,-3.18909,-14.595050.2297744
76.24006,0.7412314,0.10762210.1119787
60.34866,-0.6129961,-14.074460.1463779
64.28649,-4.713498,-13.792020.1130551
63.36854,0.7260164,3.4014910.1130273
68.39325,2.732382,-0.078198190.057138
63.36475,-4.713499,-11.444820.09748929
65.02809,-4.713499,-5.3505820.04440428
67.73091,4.578964,-8.5027350.06612341
69.12473,7.414996,-2.4597880.01651203
60.10394,-3.911305,-14.191290.227098
58.54971,-4.713498,-19.879730.1058518
53.44904,-4.713498,-17.00720.4290366
46.54203,0.1201212,-12.673520.1379669
58.82692,-4.713498,-19.358730.1227238
57.80129,-4.713498,-16.707290.4253693
49.41522,-4.713499,-16.994940.2041241
60.12897,-4.713498,-20.107940.05739708
56.38436,1.312689,-13.202490.0005890446
60.8662,-4.713498,-21.078260.0853964
58.336,-4.713498,-16.150520.3990558
63.02541,5.137138,24.265470.1000625
62.21574,5.137137,25.855430.07239228
55.78307,8.347736,50.589230.05398894
61.147,-4.713502,17.128140.09379952
70.9491,-2.049722,33.333640.02781598
49.87216,2.705407,50.450260.04835059
61.83109,-4.713501,21.496640.06105559
60.43982,5.137137,24.41180.3633638
61.73792,-4.713502,17.367880.09520614
61.78038,-4.713502,17.504820.09281578
55.06644,-4.524006,21.859260.0001215037
66.86497,0.1201169,34.820730.0368679
55.94417,-1.744322,17.712130.002712187
66.29022,-3.463624,14.425630.0246959
65.79852,0.3422306,3.7610.1697454
67.08073,-4.569293,1.7103030.006923791
62.88184,-4.713499,-2.4914530.1055564
60.55913,0.1201198,2.9272650.126227
62.76343,-4.7135,-2.5145310.09746245
15.92842,5.637138,55.742280.04732291
25.56281,-4.713505,47.267620.06393358
21.28491,-3.471889,48.836820.1175099
22.6538,-1.808941,49.140720.05966738
22.15748,-3.80401,49.030540.1154074
25.7969,-4.713505,45.710380.04909827
21.18016,-3.779405,48.813570.1364685
20.19802,-1.181759,48.595520.09913485
23.24488,-3.333755,49.271950.07603642
25.41715,-4.713505,46.822960.08299255
51.02489,-4.713498,-16.630940.4104528
47.30145,0.1201212,-14.082970.1229493
49.28115,0.1201208,-14.830570.06541821
31.19948,-3.764323,-6.1447256.667759E-05
40.09033,-4.713499,-14.029020.04108535
47.75834,0.1201212,-15.150650.06974114
13.76087,0.7684178,-5.6150310.02410892
19.19656,-4.7135,-8.6632840.01710591
51.19214,-4.713498,-16.201110.3917902
39.26498,0.1201212,-13.004350.1303593
67.02879,5.015129,-9.1297610.1390267
60.73567,-4.713498,-15.544310.4357468
61.34505,-4.713498,-15.375060.3728454
72.53028,0.1201198,7.374120.1083804
75.74229,-2.944113,-3.883950.3508491
59.7445,-4.280224,-14.362890.3672177
71.94157,4.004694,-5.6057570.09326918
