RawDataFileName;Duration;Distance;AverageSpeed;ShortestPathDistance;SurplusShortestPath;RatioShortestPath;Successful;Default;TransparentFX;Ignore Raycast;;Water;UI;Wall;Floor;PatientBed;Window;;;;;;;;;;;;;;;;;;;;;;
n;70.319;158.473;2.254;1.404;157.070;112.908;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.545;0.453;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
