1.850;-42.700;2.005;-86.050;0.000;0.000;1.000;0.000;1.000;0.000;1.000;0.000;0.000
2.392;-42.700;2.005;-86.050;-0.147;0.430;0.891;0.070;0.903;-0.424;0.987;0.000;0.162
2.933;-42.700;2.005;-86.050;-0.541;0.534;0.649;0.342;0.845;-0.410;0.768;0.000;0.640
3.476;-42.700;2.005;-86.050;-0.553;0.615;0.561;0.432;0.788;-0.438;0.712;0.000;0.702
4.021;-42.700;2.005;-86.050;-0.552;0.619;0.559;0.434;0.786;-0.441;0.712;0.000;0.702
4.564;-42.700;2.005;-86.050;-0.552;0.619;0.559;0.434;0.786;-0.441;0.712;0.000;0.702
5.109;-42.700;2.005;-86.050;-0.552;0.619;0.559;0.434;0.786;-0.441;0.712;0.000;0.702
5.653;-42.700;2.005;-86.050;-0.552;0.619;0.559;0.434;0.786;-0.441;0.712;0.000;0.702
6.195;-42.700;2.005;-86.050;-0.552;0.619;0.559;0.434;0.786;-0.441;0.712;0.000;0.702
6.739;-42.700;2.005;-86.050;-0.552;0.619;0.559;0.434;0.786;-0.441;0.712;0.000;0.702
7.281;-42.700;2.005;-86.050;-0.552;0.619;0.559;0.434;0.786;-0.441;0.712;0.000;0.702
7.824;-42.700;2.005;-86.050;-0.552;0.619;0.559;0.434;0.786;-0.441;0.712;0.000;0.702
