AgentType;TaskName;Distance;Collisions;Collisions_Medicine distribution;Collisions_Undergoing triage;Collisions_monitoring patients;Collisions_Patient round;Collisions_Supporting family member;Collisions_Writing report;Collisions_Monitoring patients;Collisions_Wheeling patient on a stretcher;Collisions_Bringing wheelchair;Collisions_Cleaner;Collisions_Admitting patient in waiting area;Duration;pos0x;pos0y;pos0z;pos1x;pos1y;pos1z;pos2x;pos2y;pos2z;pos3x;pos3y;pos3z;pos4x;pos4y;pos4z;pos5x;pos5y;pos5z;pos6x;pos6y;pos6z;pos7x;pos7y;pos7z;pos8x;pos8y;pos8z;pos9x;pos9y;pos9z;pos10x;pos10y;pos10z;pos11x;pos11y;pos11z;pos12x;pos12y;pos12z;pos13x;pos13y;pos13z;pos14x;pos14y;pos14z;pos15x;pos15y;pos15z;pos16x;pos16y;pos16z;pos17x;pos17y;pos17z;pos18x;pos18y;pos18z;pos19x;pos19y;pos19z;pos20x;pos20y;pos20z;pos21x;pos21y;pos21z;pos22x;pos22y;pos22z;pos23x;pos23y;pos23z;pos24x;pos24y;pos24z;pos25x;pos25y;pos25z;pos26x;pos26y;pos26z;pos27x;pos27y;pos27z;pos28x;pos28y;pos28z;pos29x;pos29y;pos29z;pos30x;pos30y;pos30z;pos31x;pos31y;pos31z;pos32x;pos32y;pos32z;pos33x;pos33y;pos33z;pos34x;pos34y;pos34z;pos35x;pos35y;pos35z;pos36x;pos36y;pos36z;pos37x;pos37y;pos37z;pos38x;pos38y;pos38z;pos39x;pos39y;pos39z;pos40x;pos40y;pos40z;pos41x;pos41y;pos41z;pos42x;pos42y;pos42z;pos43x;pos43y;pos43z;pos44x;pos44y;pos44z;pos45x;pos45y;pos45z;pos46x;pos46y;pos46z;pos47x;pos47y;pos47z;pos48x;pos48y;pos48z;pos49x;pos49y;pos49z;pos50x;pos50y;pos50z;pos51x;pos51y;pos51z;pos52x;pos52y;pos52z;pos53x;pos53y;pos53z;pos54x;pos54y;pos54z;pos55x;pos55y;pos55z;pos56x;pos56y;pos56z;pos57x;pos57y;pos57z;pos58x;pos58y;pos58z;pos59x;pos59y;pos59z;pos60x;pos60y;pos60z;pos61x;pos61y;pos61z;pos62x;pos62y;pos62z;pos63x;pos63y;pos63z;pos64x;pos64y;pos64z;pos65x;pos65y;pos65z;pos66x;pos66y;pos66z;pos67x;pos67y;pos67z;pos68x;pos68y;pos68z;pos69x;pos69y;pos69z;pos70x;pos70y;pos70z;pos71x;pos71y;pos71z;pos72x;pos72y;pos72z;pos73x;pos73y;pos73z;pos74x;pos74y;pos74z;pos75x;pos75y;pos75z;pos76x;pos76y;pos76z;pos77x;pos77y;pos77z;pos78x;pos78y;pos78z;pos79x;pos79y;pos79z;pos80x;pos80y;pos80z;pos81x;pos81y;pos81z;pos82x;pos82y;pos82z;pos83x;pos83y;pos83z;pos84x;pos84y;pos84z;pos85x;pos85y;pos85z;pos86x;pos86y;pos86z;pos87x;pos87y;pos87z;pos88x;pos88y;pos88z;pos89x;pos89y;pos89z;pos90x;pos90y;pos90z;pos91x;pos91y;pos91z;pos92x;pos92y;pos92z;pos93x;pos93y;pos93z;pos94x;pos94y;pos94z;pos95x;pos95y;pos95z;pos96x;pos96y;pos96z;pos97x;pos97y;pos97z;pos98x;pos98y;pos98z;pos99x;pos99y;pos99z;pos100x;pos100y;pos100z;pos101x;pos101y;pos101z;pos102x;pos102y;pos102z;pos103x;pos103y;pos103z;pos104x;pos104y;pos104z;pos105x;pos105y;pos105z;pos106x;pos106y;pos106z;pos107x;pos107y;pos107z;pos108x;pos108y;pos108z;pos109x;pos109y;pos109z;pos110x;pos110y;pos110z;pos111x;pos111y;pos111z;pos112x;pos112y;pos112z;pos113x;pos113y;pos113z;pos114x;pos114y;pos114z;pos115x;pos115y;pos115z;pos116x;pos116y;pos116z;pos117x;pos117y;pos117z;pos118x;pos118y;pos118z;pos119x;pos119y;pos119z;pos120x;pos120y;pos120z;pos121x;pos121y;pos121z;pos122x;pos122y;pos122z;pos123x;pos123y;pos123z;pos124x;pos124y;pos124z;pos125x;pos125y;pos125z;pos126x;pos126y;pos126z;pos127x;pos127y;pos127z;pos128x;pos128y;pos128z;pos129x;pos129y;pos129z;pos130x;pos130y;pos130z;pos131x;pos131y;pos131z;pos132x;pos132y;pos132z;pos133x;pos133y;pos133z;pos134x;pos134y;pos134z;pos135x;pos135y;pos135z;pos136x;pos136y;pos136z;pos137x;pos137y;pos137z;pos138x;pos138y;pos138z;pos139x;pos139y;pos139z;pos140x;pos140y;pos140z;pos141x;pos141y;pos141z;pos142x;pos142y;pos142z;pos143x;pos143y;pos143z;pos144x;pos144y;pos144z;pos145x;pos145y;pos145z;pos146x;pos146y;pos146z;pos147x;pos147y;pos147z;pos148x;pos148y;pos148z;pos149x;pos149y;pos149z;pos150x;pos150y;pos150z;pos151x;pos151y;pos151z;pos152x;pos152y;pos152z;pos153x;pos153y;pos153z;pos154x;pos154y;pos154z;pos155x;pos155y;pos155z;pos156x;pos156y;pos156z;pos157x;pos157y;pos157z;pos158x;pos158y;pos158z;pos159x;pos159y;pos159z;pos160x;pos160y;pos160z;pos161x;pos161y;pos161z;pos162x;pos162y;pos162z;pos163x;pos163y;pos163z;pos164x;pos164y;pos164z;pos165x;pos165y;pos165z;pos166x;pos166y;pos166z;pos167x;pos167y;pos167z;pos168x;pos168y;pos168z;pos169x;pos169y;pos169z;pos170x;pos170y;pos170z;pos171x;pos171y;pos171z;pos172x;pos172y;pos172z;pos173x;pos173y;pos173z;pos174x;pos174y;pos174z;pos175x;pos175y;pos175z;pos176x;pos176y;pos176z;pos177x;pos177y;pos177z;pos178x;pos178y;pos178z;pos179x;pos179y;pos179z;pos180x;pos180y;pos180z;pos181x;pos181y;pos181z;pos182x;pos182y;pos182z;pos183x;pos183y;pos183z;pos184x;pos184y;pos184z;pos185x;pos185y;pos185z;pos186x;pos186y;pos186z;pos187x;pos187y;pos187z;pos188x;pos188y;pos188z;pos189x;pos189y;pos189z;pos190x;pos190y;pos190z;pos191x;pos191y;pos191z;pos192x;pos192y;pos192z;pos193x;pos193y;pos193z;pos194x;pos194y;pos194z;pos195x;pos195y;pos195z;pos196x;pos196y;pos196z;pos197x;pos197y;pos197z;pos198x;pos198y;pos198z;pos199x;pos199y;pos199z;pos200x;pos200y;pos200z;pos201x;pos201y;pos201z;pos202x;pos202y;pos202z;pos203x;pos203y;pos203z;pos204x;pos204y;pos204z;pos205x;pos205y;pos205z;pos206x;pos206y;pos206z;pos207x;pos207y;pos207z;pos208x;pos208y;pos208z;pos209x;pos209y;pos209z;pos210x;pos210y;pos210z;pos211x;pos211y;pos211z;pos212x;pos212y;pos212z;pos213x;pos213y;pos213z;pos214x;pos214y;pos214z;pos215x;pos215y;pos215z;pos216x;pos216y;pos216z;pos217x;pos217y;pos217z;pos218x;pos218y;pos218z;pos219x;pos219y;pos219z;pos220x;pos220y;pos220z;pos221x;pos221y;pos221z;pos222x;pos222y;pos222z;pos223x;pos223y;pos223z;pos224x;pos224y;pos224z;pos225x;pos225y;pos225z;pos226x;pos226y;pos226z;pos227x;pos227y;pos227z;pos228x;pos228y;pos228z;pos229x;pos229y;pos229z;pos230x;pos230y;pos230z;pos231x;pos231y;pos231z;pos232x;pos232y;pos232z;pos233x;pos233y;pos233z;pos234x;pos234y;pos234z;pos235x;pos235y;pos235z;pos236x;pos236y;pos236z;pos237x;pos237y;pos237z;pos238x;pos238y;pos238z;pos239x;pos239y;pos239z;pos240x;pos240y;pos240z;pos241x;pos241y;pos241z;pos242x;pos242y;pos242z;pos243x;pos243y;pos243z;pos244x;pos244y;pos244z;pos245x;pos245y;pos245z;pos246x;pos246y;pos246z;pos247x;pos247y;pos247z;pos248x;pos248y;pos248z;pos249x;pos249y;pos249z;pos250x;pos250y;pos250z;pos251x;pos251y;pos251z;pos252x;pos252y;pos252z;pos253x;pos253y;pos253z;pos254x;pos254y;pos254z;pos255x;pos255y;pos255z;pos256x;pos256y;pos256z;pos257x;pos257y;pos257z;pos258x;pos258y;pos258z;pos259x;pos259y;pos259z;pos260x;pos260y;pos260z;pos261x;pos261y;pos261z;pos262x;pos262y;pos262z;pos263x;pos263y;pos263z;pos264x;pos264y;pos264z;pos265x;pos265y;pos265z;pos266x;pos266y;pos266z;pos267x;pos267y;pos267z;pos268x;pos268y;pos268z;pos269x;pos269y;pos269z;pos270x;pos270y;pos270z;pos271x;pos271y;pos271z;pos272x;pos272y;pos272z;pos273x;pos273y;pos273z;pos274x;pos274y;pos274z;pos275x;pos275y;pos275z;pos276x;pos276y;pos276z;pos277x;pos277y;pos277z;pos278x;pos278y;pos278z;pos279x;pos279y;pos279z;pos280x;pos280y;pos280z;pos281x;pos281y;pos281z;pos282x;pos282y;pos282z;pos283x;pos283y;pos283z;pos284x;pos284y;pos284z;pos285x;pos285y;pos285z;pos286x;pos286y;pos286z;pos287x;pos287y;pos287z;pos288x;pos288y;pos288z;pos289x;pos289y;pos289z;pos290x;pos290y;pos290z;pos291x;pos291y;pos291z;pos292x;pos292y;pos292z;pos293x;pos293y;pos293z;pos294x;pos294y;pos294z;pos295x;pos295y;pos295z;pos296x;pos296y;pos296z;pos297x;pos297y;pos297z;pos298x;pos298y;pos298z;pos299x;pos299y;pos299z;pos300x;pos300y;pos300z;pos301x;pos301y;pos301z;pos302x;pos302y;pos302z;pos303x;pos303y;pos303z;pos304x;pos304y;pos304z;pos305x;pos305y;pos305z;pos306x;pos306y;pos306z;pos307x;pos307y;pos307z;pos308x;pos308y;pos308z;pos309x;pos309y;pos309z;pos310x;pos310y;pos310z;pos311x;pos311y;pos311z;pos312x;pos312y;pos312z;pos313x;pos313y;pos313z;pos314x;pos314y;pos314z;pos315x;pos315y;pos315z;pos316x;pos316y;pos316z;pos317x;pos317y;pos317z;pos318x;pos318y;pos318z;pos319x;pos319y;pos319z;pos320x;pos320y;pos320z;pos321x;pos321y;pos321z;pos322x;pos322y;pos322z;pos323x;pos323y;pos323z;pos324x;pos324y;pos324z;pos325x;pos325y;pos325z;pos326x;pos326y;pos326z;pos327x;pos327y;pos327z;pos328x;pos328y;pos328z;pos329x;pos329y;pos329z;pos330x;pos330y;pos330z;pos331x;pos331y;pos331z;pos332x;pos332y;pos332z;pos333x;pos333y;pos333z;pos334x;pos334y;pos334z;pos335x;pos335y;pos335z;pos336x;pos336y;pos336z;pos337x;pos337y;pos337z;pos338x;pos338y;pos338z;pos339x;pos339y;pos339z;pos340x;pos340y;pos340z;pos341x;pos341y;pos341z;pos342x;pos342y;pos342z;pos343x;pos343y;pos343z;pos344x;pos344y;pos344z;pos345x;pos345y;pos345z;pos346x;pos346y;pos346z;pos347x;pos347y;pos347z;pos348x;pos348y;pos348z;pos349x;pos349y;pos349z;pos350x;pos350y;pos350z;pos351x;pos351y;pos351z;pos352x;pos352y;pos352z;pos353x;pos353y;pos353z;pos354x;pos354y;pos354z;pos355x;pos355y;pos355z;pos356x;pos356y;pos356z;pos357x;pos357y;pos357z;pos358x;pos358y;pos358z;pos359x;pos359y;pos359z;pos360x;pos360y;pos360z;pos361x;pos361y;pos361z;pos362x;pos362y;pos362z;pos363x;pos363y;pos363z;pos364x;pos364y;pos364z;pos365x;pos365y;pos365z;pos366x;pos366y;pos366z;pos367x;pos367y;pos367z;pos368x;pos368y;pos368z;pos369x;pos369y;pos369z;pos370x;pos370y;pos370z;pos371x;pos371y;pos371z;pos372x;pos372y;pos372z;pos373x;pos373y;pos373z;pos374x;pos374y;pos374z;pos375x;pos375y;pos375z;pos376x;pos376y;pos376z;pos377x;pos377y;pos377z
Nurse;Medicine distribution;70.84227;0;0;0;0;0;0;0;0;0;0;0;0;39.62182;-26.72333;1.016656;-26.88291;-26.93022;1.016656;-26.86705;-27.12074;1.016656;-26.80607;-27.30272;1.016656;-26.73292;-27.47748;1.016656;-26.63649;-27.64783;1.016656;-26.53193;-27.82331;1.016656;-26.42422;-28.25844;1.016656;-26.44956;-28.42104;1.016656;-26.3705;-28.58141;1.016656;-26.2834;-28.74491;1.016656;-26.17733;-28.91381;1.016656;-26.05945;-29.07914;1.016656;-25.94407;-29.24419;1.016656;-25.82887;-29.40891;1.016656;-25.71391;-29.57387;1.016656;-25.59879;-29.73855;1.016656;-25.48386;-29.90468;1.016656;-25.36792;-30.00153;1.016656;-25.15738;-30.19072;1.016656;-25.03602;-30.35934;1.016656;-24.92786;-30.52822;1.016656;-24.81952;-30.6989;1.016656;-24.71004;-30.87031;1.016656;-24.60009;-31.04052;1.016656;-24.4909;-31.21036;1.016656;-24.38196;-31.38161;1.016656;-24.27211;-31.55436;1.016656;-24.16129;-31.72507;1.016656;-24.05088;-31.89393;1.016656;-23.94136;-32.06544;1.016656;-23.83067;-32.23381;1.016656;-23.72226;-32.40369;1.016656;-23.61399;-32.57486;1.016656;-23.51087;-32.76745;1.016656;-23.45705;-32.96824;1.016656;-23.41769;-33.16822;1.016656;-23.37849;-33.32878;1.016656;-23.27961;-33.52906;1.016656;-23.24296;-33.72619;1.016656;-23.20689;-33.92672;1.016656;-23.17019;-34.12611;1.016656;-23.1337;-34.32379;1.016656;-23.09753;-34.52105;1.016656;-23.06143;-34.71808;1.016656;-23.02538;-34.92091;1.016656;-22.98826;-35.11892;1.016656;-22.95203;-35.31733;1.016656;-22.91573;-35.51811;1.016656;-22.87899;-35.71557;1.016656;-22.84285;-35.91579;1.016656;-22.80622;-36.11555;1.016656;-22.76967;-36.31897;1.016656;-22.73244;-36.51651;1.016656;-22.69629;-36.73347;1.016656;-22.65659;-36.93468;1.016656;-22.61977;-37.13305;1.016656;-22.58347;-37.27834;1.016656;-22.45856;-37.48207;1.016656;-22.43768;-37.68136;1.016656;-22.41725;-37.88564;1.016656;-22.39668;-38.08476;1.016656;-22.37666;-38.28546;1.016656;-22.35613;-38.48792;1.016656;-22.33462;-38.67098;1.016656;-22.28034;-38.81881;1.016656;-22.15238;-38.95252;1.016656;-21.99587;-39.08279;1.016656;-21.84338;-39.21429;1.016656;-21.68947;-39.34782;1.016656;-21.53319;-39.47822;1.016656;-21.38056;-39.61024;1.016656;-21.22603;-39.74131;1.016656;-21.07263;-39.87339;1.016656;-20.91804;-40.00703;1.016656;-20.76163;-40.13803;1.016656;-20.60831;-40.26888;1.016656;-20.45517;-40.35257;1.016656;-20.24306;-40.48776;1.016656;-20.08796;-40.623;1.016656;-19.93281;-40.75894;1.016656;-19.77684;-40.89215;1.016656;-19.62398;-41.02591;1.016656;-19.47051;-41.16015;1.016656;-19.31649;-41.29448;1.016656;-19.16237;-41.42981;1.016656;-19.00708;-41.56211;1.016656;-18.8553;-41.69404;1.016656;-18.70393;-41.82716;1.016656;-18.5512;-41.96223;1.016656;-18.39622;-42.09439;1.016656;-18.24458;-42.22752;1.016656;-18.09184;-42.35952;1.016656;-17.94038;-42.49098;1.016656;-17.78955;-42.62355;1.016656;-17.63744;-42.75703;1.016656;-17.4843;-42.88801;1.016656;-17.28745;-43.02536;1.016656;-17.13254;-43.16038;1.016656;-16.98022;-43.29359;1.016656;-16.82995;-43.43046;1.016656;-16.67557;-43.56925;1.016656;-16.51901;-43.70541;1.016656;-16.36541;-43.84007;1.016656;-16.21351;-43.97311;1.016656;-16.06343;-44.10627;1.016656;-15.91456;-44.23836;1.016656;-15.76613;-44.37501;1.016656;-15.61256;-44.51711;1.016656;-15.4527;-44.6509;1.016656;-15.30207;-44.78543;1.016656;-15.15039;-44.92029;1.016656;-14.99818;-45.05383;1.016656;-14.8472;-45.18742;1.016656;-14.69553;-45.31961;1.016656;-14.54244;-45.41889;1.016656;-14.36583;-45.41882;1.016656;-14.1627;-45.51334;1.016656;-13.98595;-45.61002;1.016656;-13.80516;-45.7061;1.016656;-13.62551;-45.80288;1.016656;-13.44457;-45.89955;1.016656;-13.26379;-45.99489;1.016656;-13.08552;-46.09161;1.016656;-12.90468;-46.18877;1.016656;-12.72301;-46.28429;1.016656;-12.5444;-46.38077;1.016656;-12.364;-46.47704;1.016656;-12.18401;-46.57615;1.016656;-11.9987;-46.67111;1.016656;-11.82112;-46.76806;1.016656;-11.63983;-46.86311;1.016656;-11.46211;-46.96036;1.016656;-11.28027;-47.05696;1.016656;-11.09963;-47.15145;1.016656;-10.92295;-47.24799;1.016656;-10.74244;-47.30266;1.016656;-10.52253;-47.40303;1.016656;-10.34754;-47.50344;1.016656;-10.17248;-47.60419;1.016656;-9.996847;-47.70469;1.016656;-9.821652;-47.8056;1.016656;-9.645772;-47.9062;1.016656;-9.471554;-48.00622;1.016656;-9.297764;-48.106;1.016656;-9.124004;-48.20359;1.016656;-8.952335;-48.23339;1.016656;-8.778765;-48.22981;1.016656;-8.609081;-48.22041;1.016656;-8.451299;-48.21174;1.016656;-8.305923;-48.20418;1.016656;-8.179175;-48.19691;1.016656;-8.057452;-48.19047;1.016656;-7.949321;-48.18481;1.016656;-7.854303;-48.17991;1.016656;-7.772293;-48.16667;1.016656;-7.606273;-48.16667;1.016656;-7.561118;-48.16667;1.016656;-7.549999;-48.16691;1.016656;-7.55325;-48.17157;1.016656;-7.616714;-48.1822;1.016656;-7.760137;-48.19527;1.016656;-7.963054;-48.20741;1.016656;-8.162438;-48.21914;1.016656;-8.367536;-48.22965;1.016656;-8.567598;-48.23339;1.016656;-8.767715;-48.22749;1.016656;-8.970554;-48.15829;1.016656;-9.156544;-48.06459;1.016656;-9.333913;-47.9705;1.016656;-9.512013;-47.87457;1.016656;-9.693567;-47.77923;1.016656;-9.874022;-47.68482;1.016656;-10.05271;-47.58952;1.016656;-10.23312;-47.49597;1.016656;-10.41018;-47.37706;1.016656;-10.56171;-47.28444;1.016656;-10.74028;-47.19077;1.016656;-10.92091;-47.09582;1.016656;-11.10399;-47.0023;1.016656;-11.28432;-46.9035;1.016656;-11.47482;-46.80903;1.016656;-11.65698;-46.71747;1.016656;-11.83353;-46.62246;1.016656;-12.01673;-46.5288;1.016656;-12.19732;-46.43489;1.016656;-12.37839;-46.34428;1.016656;-12.55441;-46.26824;1.016656;-12.72232;-46.20805;1.016656;-12.88849;-46.16009;1.016656;-13.06074;-46.12291;1.016656;-13.23519;-46.08658;1.016656;-13.41615;-46.04879;1.016656;-13.60125;-46.01053;1.016656;-13.78615;-45.97217;1.016656;-13.96902;-45.89178;1.016656;-14.14685;-45.86641;1.016656;-14.32643;-45.84046;1.016656;-14.50598;-45.81421;1.016656;-14.68366;-45.7871;1.016656;-14.86326;-45.7597;1.016656;-15.04095;-45.72974;1.016656;-15.22215;-45.69543;1.016656;-15.40323;-45.66019;1.016656;-15.58475;-45.61703;1.016656;-15.76518;-45.51616;1.016656;-15.93245;-45.40079;1.016656;-16.0983;-45.28582;1.016656;-16.26362;-45.16709;1.016656;-16.43432;-45.05006;1.016656;-16.60258;-44.93111;1.016656;-16.7736;-44.81316;1.016656;-16.94318;-44.693;1.016656;-17.11592;-44.57699;1.016656;-17.28271;-44.4507;1.016656;-17.36653;-44.33785;1.016656;-17.53604;-44.22025;1.016656;-17.706;-44.10399;1.016656;-17.87401;-43.98986;1.016656;-18.03897;-43.87259;1.016656;-18.20844;-43.75579;1.016656;-18.37723;-43.64108;1.016656;-18.54301;-43.52291;1.016656;-18.7138;-43.40667;1.016656;-18.8818;-43.29067;1.016656;-19.04943;-43.17646;1.016656;-19.21449;-43.05856;1.016656;-19.38488;-42.94138;1.016656;-19.55424;-42.82264;1.016656;-19.72584;-42.706;1.016656;-19.89441;-42.58944;1.016656;-20.06286;-42.47051;1.016656;-20.23473;-42.35162;1.016656;-20.40654;-42.2342;1.016656;-20.57624;-42.02255;1.016656;-20.73971;-41.90643;1.016656;-20.90924;-41.7893;1.016656;-21.08022;-41.67524;1.016656;-21.24674;-41.5582;1.016656;-21.41759;-41.44208;1.016656;-21.58714;-41.32735;1.016656;-21.75463;-41.21284;1.016656;-21.92179;-41.09777;1.016656;-22.08977;-40.98335;1.016656;-22.25485;-40.86509;1.016656;-22.42688;-40.75116;1.016656;-22.59324;-40.63766;1.016656;-22.75896;-40.52239;1.016656;-22.92727;-40.4079;1.016656;-23.09444;-40.29331;1.016656;-23.26176;-40.17773;1.016656;-23.43053;-40.06059;1.016656;-23.60159;-39.5998;1.016656;-24.27441;-39.47629;1.016656;-24.42521;-39.36261;1.016656;-24.59167;-39.24795;1.016656;-24.75956;-39.08112;1.016656;-25.00386;-38.96019;1.016656;-25.18094;-38.84333;1.016656;-25.35206;-38.72758;1.016656;-25.52081;-38.60719;1.016656;-25.68369;-38.48052;1.016656;-25.83816;-38.354;1.016656;-25.98429;-38.22361;1.016656;-26.13542;-38.09851;1.016656;-26.28107;-37.97123;1.016656;-26.42761;-37.83501;1.016656;-26.58395;-37.70139;1.016656;-26.73813;-37.56571;1.016656;-26.89555;-37.43358;1.016656;-27.04901;-37.29908;1.016656;-27.2018;-37.17089;1.016656;-27.34835;-37.04583;1.016656;-27.44616;-36.91717;1.016656;-27.60094;-36.80343;1.016656;-27.76403;-36.69132;1.016656;-27.94248;-36.58039;1.016656;-28.11909;-36.46878;1.016656;-28.29676;-36.35927;1.016656;-28.4711;-36.24714;1.016656;-28.64961;-36.13345;1.016656;-28.83061;-36.02503;1.016656;-29.00322;-35.9147;1.016656;-29.17886;-35.80805;1.016656;-29.34864;-35.69449;1.016656;-29.52945;-35.58529;1.016656;-29.70329;-35.4766;1.016656;-29.87631;-35.36755;1.016656;-30.04991;-35.25338;1.016656;-30.23167;-35.14361;1.016656;-30.40643;-35.0363;1.016656;-30.57727;-34.83982;1.016656;-30.71391;-34.80847;1.016656;-30.89176;-34.81586;1.016656;-31.01038;-34.83697;1.016656;-31.08044;-34.85723;1.016656;-31.15075;-34.87644;1.016656;-31.22061;-34.89429;1.016656;-31.28877;-34.9113;1.016656;-31.35701;-34.9275;1.016656;-31.42553;-34.94334;1.016656;-31.49657;-34.95784;1.016656;-31.56573;-34.97153;1.016656;-31.63544;-34.98491;1.016656;-31.7055;-35.00702;1.016656;-31.76757;-35.03765;1.016656;-31.81751;-35.13934;1.016656;-31.85689;-35.24732;1.016656;-31.95044;-35.29546;1.016656;-32.11415;-35.2683;1.016656;-32.27332;-35.10097;1.016656;-32.3394;-34.95211;1.016656;-32.47755;-34.79909;1.016656;-32.61034;-34.64769;1.016656;-32.74173;-34.49;1.016656;-32.87859;-34.33376;1.016656;-33.01418;-34.17884;1.016656;-33.14864;-34.02464;1.016656;-33.28246;-33.87126;1.016656;-33.41501;-33.71794;1.016656;-33.53758;-33.57045;1.016656;-33.63924;-33.44244;1.016656;-33.72003;-33.32582;1.016656;-33.81505;-33.23471;1.016656;-33.90788;-33.13089;1.016656;-34.01611;-33.04253;1.016656;-34.10736;-32.98561;1.016656;-34.16371;-32.93105;1.016656;-34.21564;-32.87281;1.016656;-34.27617;-32.81001;1.016656;-34.34159;-32.73393;1.016656;-34.37857;-32.67955;1.016656;-34.4049;-32.62185;1.016656;-34.42166;-32.56626;1.016656;-34.44168;-32.47795;1.016656;-34.52256;-32.37235;1.016656;-34.68978;-32.30319;1.016656;-34.87741;-32.27379;1.016656;-35.08536;-32.31361;1.016656;-35.30684;-32.38174;1.016656;-35.5102;-32.45351;1.016656;-35.68332;-32.5413;1.016656;-35.82708;-32.64032;1.016656;-35.96517;-32.74278;1.016656;-36.09878;-32.86933;1.016656;-36.23756;-33.01669;1.016656;-36.38159;-33.15956;1.016656;-36.52127;-33.29952;1.016656;-36.65779;-33.43859;1.016656;-36.79183;-33.58082;1.016656;-36.92529;-33.6973;1.016656;-36.96477;-33.8425;1.016656;-37.09929;-33.9827;1.016656;-37.23062;-34.12646;1.016656;-37.36248;-34.26738;1.016656;-37.49131;-34.40936;1.016656;-37.62138;-34.55367;1.016656;-37.74788;-34.69453;1.016656;-37.87247;-34.82595;1.016656;-37.99249;-34.96393;1.016656;-38.11744;-35.09956;1.016656;-38.23856;-35.23523;1.016656;-38.35849;-35.37362;1.016656;-38.48018;-35.50601;1.016656;-38.59659;-35.63729;1.016656;-38.71248;-35.76149;1.016656;-38.82729;-35.87803;1.016656;-38.94571;-35.99671;1.016656;-39.06647;-36.11232;1.016656;-39.18747;-36.1528;1.016656;-39.28431;-36.25132;1.016656;-39.41117;-36.29516;1.016656;-39.50453;-36.31369;1.016656;-39.59179;-36.32222;1.016656;-39.67113;-36.32036;1.016656;-39.7491;-36.31444;1.016656;-39.8109;-36.31145;1.016656;-39.8698;-36.31001;1.016656;-39.93074
