RawDataFileName;Duration;Distance;AverageSpeed;ShortestPathDistance;SurplusShortestPath;RatioShortestPath;Successful;Default;TransparentFX;Ignore Raycast;;Water;UI;Wall;Floor;PatientBed;Window;;;;;;;;;;;;;;;;;;;;;;
01_NurseStation_CoffeeMachine;32.313;67.917;2.102;51.512;16.405;1.318;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.469;0.530;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
02_NurseStation_CoffeeMachine;38.581;67.178;1.741;51.512;15.666;1.304;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.516;0.482;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
03_NurseStation_CoffeeMachine;37.718;76.840;2.037;51.512;25.328;1.492;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.509;0.489;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
04_NurseStation_CoffeeMachine;61.298;122.850;2.004;51.512;71.339;2.385;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.570;0.428;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
05_NurseStation_CoffeeMachine;67.475;148.064;2.194;51.512;96.553;2.874;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.601;0.399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
